"plot.cn","plot.invyr","plot.manual","plot.lat","plot.lon","plot.nonsample","plot.tree.counts","il.plot.shannon.index"
3117501010661,1985,0,39.48,-89.43,NA,3,0.636514168294813
3112755010661,1985,0,39.78,-91.29,NA,37,2.21018173760086
3112818010661,1985,0,39.8,-91.06,NA,44,1.92383225863793
3112864010661,1985,0,39.78,-91.13,NA,7,0.955699891112534
3129343010661,1985,0,41.01,-90.92,NA,15,2.02622962299529
3129372010661,1985,0,41,-90.85,NA,29,1.90882931110596
3129405010661,1985,0,40.97,-90.91,NA,24,0.173205206749177
3119682010661,1985,0,39.46,-88.15,NA,46,1.90436705489377
3117309010661,1985,0,39.62,-89.05,NA,35,1.55275841180442
3119772010661,1985,0,39.49,-88.05,NA,18,0.556646903582107
3119792010661,1985,0,39.47,-88.1,NA,31,1.78690430460156
3119825010661,1985,0,39.46,-88.12,NA,28,1.84097680165958
3129859010661,1985,0,41.53,-90.18,NA,40,1.93706113727289
3119910010661,1985,0,39.41,-88.19,NA,11,1.97224697942344
3119923010661,1985,0,39.4,-88.2,NA,33,1.91100808923521
3114218010661,1985,0,40.1,-90.86,NA,43,2.17657277076786
3114263010661,1985,0,40.08,-90.91,NA,38,2.28006863581079
3114305010661,1985,0,40.06,-90.81,NA,35,1.76345554063065
3114342010661,1985,0,40.05,-90.83,NA,12,1.58902691517397
3114368010661,1985,0,40.05,-90.71,NA,31,1.82280333324459
3114415010661,1985,0,39.96,-90.87,NA,10,1.69574253416963
3114455010661,1985,0,39.93,-90.66,NA,16,2.22002532783454
3114479010661,1985,0,39.91,-90.84,NA,12,0.983087758574785
3114497010661,1985,0,39.88,-90.88,NA,40,2.19334921248679
3114543010661,1985,0,39.86,-90.82,NA,42,1.51245117846645
3114589010661,1985,0,39.91,-90.71,NA,19,2.10100962888754
3130140010661,1985,0,41.28,-90.32,NA,11,0
3128058010661,1985,0,40.51,-91.03,NA,28,1.19694374216092
3128098010661,1985,0,40.52,-90.95,NA,36,2.31709210752446
3128140010661,1985,0,40.49,-91.02,NA,26,1.97138443275028
3128174010661,1985,0,40.45,-91.35,NA,35,2.20342068011084
3138005010661,1985,0,41.46,-88.7,NA,11,1.3896811919839
3119730010661,1985,0,39.46,-88.17,NA,32,1.9486295057387
3130402010661,1985,0,40.97,-87.82,NA,36,1.53463882687429
3130448010661,1985,0,40.98,-87.7,NA,35,0.500402423538188
3114804010661,1985,0,41.45,-89.54,NA,35,1.82279809719366
3114853010661,1985,0,41.44,-89.44,NA,24,1.7441419765894
3114881010661,1985,0,41.42,-89.47,NA,36,1.95010273774529
3115024010661,1985,0,41.33,-89.4,NA,42,2.14643018941493
3115076010661,1985,0,41.34,-89.29,NA,31,1.94751282072327
3115109010661,1985,0,41.35,-89.34,NA,33,0.955103307174514
3115190010661,1985,0,41.3,-89.56,NA,18,0.933823851714722
3128322010661,1985,0,40.33,-91.42,NA,25,1.95663297672537
3128377010661,1985,0,40.31,-91.17,NA,1,0
3128380010661,1985,0,40.31,-91.17,NA,7,1.00424247305408
3128395010661,1985,0,40.33,-91.06,NA,15,1.40194545937873
3128428010661,1985,0,40.32,-90.99,NA,25,0.895071135653198
3128467010661,1985,0,40.25,-91.4,NA,28,2.08133811130575
3128509010661,1985,0,40.25,-91.27,NA,12,1.58325845942048
3128531010661,1985,0,40.27,-91.19,NA,41,1.83138305489744
3115220010661,1985,0,41.32,-89.41,NA,17,2.00288304109065
3115243010661,1985,0,41.29,-89.5,NA,16,1.42876912031874
3115269010661,1985,0,41.28,-89.34,NA,19,0.336495757583516
3138434010661,1985,0,41.2,-88.89,NA,7,1.47507631105469
3121242010661,1985,0,42.09,-88.72,NA,38,1.44331012919424
3129447010661,1985,0,40.92,-90.87,NA,36,1.93058488488814
3129489010661,1985,0,40.84,-91.04,NA,39,1.33820300945702
3129564010661,1985,0,40.76,-91.1,NA,26,0.69290817573184
3129592010661,1985,0,40.74,-91.04,NA,29,0.832571261788892
3129629010661,1985,0,40.78,-90.98,NA,29,1.49570851203454
3129666010661,1985,0,40.73,-91,NA,29,1.30597755820443
3129699010661,1985,0,40.79,-90.9,NA,16,0.822265337328788
3116147010661,1985,0,42.15,-90.07,NA,28,1.25691457546951
3116181010661,1985,0,42.11,-90.04,NA,34,2.41468852783426
3116223010661,1985,0,42.16,-89.96,NA,40,1.04732046941303
3164634010661,1985,0,38.35,-88.48,NA,33,1.2945451658449
3164697010661,1985,0,38.34,-88.26,NA,19,1.58509983764447
3164732010661,1985,0,38.36,-88.36,NA,26,1.90356337220356
3164776010661,1985,0,38.29,-88.39,NA,31,1.90315537022159
3164815010661,1985,0,38.28,-88.36,NA,35,1.87053901804719
3111984010661,1985,0,40.2,-91.41,NA,37,2.38337697170451
3112033010661,1985,0,40.12,-91.49,NA,38,0.672869199881259
3112073010661,1985,0,40.19,-91.33,NA,21,2.10829421891894
3112112010661,1985,0,40.18,-91.16,NA,42,2.24170612230269
3116423010661,1985,0,40.05,-90.08,NA,23,1.66394511965303
3116466010661,1985,0,40.01,-90.36,NA,30,1.61431107678975
3116500010661,1985,0,39.99,-90.31,NA,17,1.95618746766045
3116519010661,1985,0,39.99,-90.29,NA,27,1.66606959130386
3116554010661,1985,0,40.01,-90.25,NA,28,2.26724451740892
3116584010661,1985,0,40,-90.26,NA,15,2.15353245665425
3116603010661,1985,0,39.99,-90.23,NA,20,1.81827731986874
3116627010661,1985,0,40.04,-90.12,NA,28,2.35165770239488
3126148010661,1985,0,40.2,-90.23,NA,47,2.13587913469316
3126197010661,1985,0,40.21,-90.29,NA,28,1.18918094820165
3126227010661,1985,0,40.19,-90.27,NA,31,1.38246091766424
3112214010661,1985,0,40.08,-91.3,NA,29,1.89772955220052
3112255010661,1985,0,40.09,-91.21,NA,23,1.66455647896628
3112290010661,1985,0,40.1,-91.06,NA,10,0.325082973391448
3112366010661,1985,0,40.01,-91.1,NA,38,2.40768911480935
3112430010661,1985,0,39.95,-90.94,NA,23,2.54753136646793
3116679010661,1985,0,39.88,-90.51,NA,36,0.562335144618808
3116731010661,1985,0,39.95,-90.28,NA,38,2.3318462826097
3125588010661,1985,0,40.52,-90.17,NA,28,2.1990465708059
3125624010661,1985,0,40.47,-90.15,NA,34,1.64847937514615
3125672010661,1985,0,40.47,-90.01,NA,35,1.36332374847148
3112585010661,1985,0,39.93,-90.98,NA,23,1.89502417496762
3112610010661,1985,0,39.91,-91,NA,39,1.56025340228963
3112659010661,1985,0,39.86,-90.98,NA,31,1.48192892210928
3112694010661,1985,0,39.84,-91.34,NA,22,2.26352987314321
3112720010661,1985,0,39.82,-91.32,NA,29,2.17760579465612
3127365010661,1985,0,41.21,-88.29,NA,28,0.90499611613055
3125476010661,1985,0,40.47,-90.36,NA,7,0.598269588585257
3117211010661,1985,0,39.74,-89.42,NA,20,1.25659794352734
3129733010661,1985,0,40.67,-91.1,NA,33,0.404509941773612
3129770010661,1985,0,40.65,-91.05,NA,33,1.88749537156914
3129815010661,1985,0,40.66,-90.99,NA,16,1.89468911715399
3139120010661,1985,0,41.77,-89.03,NA,25,1.51694780139817
3129935010661,1985,0,41.48,-90.34,NA,25,0.915594938493882
3129968010661,1985,0,41.42,-90.38,NA,28,1.67272197080739
3139661010661,1985,0,41.01,-88.72,NA,7,0
3130529010661,1985,0,40.9,-87.87,NA,37,1.78180447576593
3130706010661,1985,0,40.69,-87.99,NA,26,1.39038862850851
3130975010661,1985,0,40.56,-87.9,NA,8,0.900256051268537
3130758010661,1985,0,40.71,-87.74,NA,20,1.6094379124341
3130852010661,1985,0,40.67,-87.72,NA,37,1.77150822158885
3130895010661,1985,0,40.63,-87.72,NA,24,1.8342342284269
3140087010661,1985,0,40.32,-89.32,NA,23,1.84651470729062
3134847010661,1985,0,42.39,-90.15,NA,31,2.15963122835734
3121734010661,1985,0,39.73,-88.4,NA,38,2.00533502521399
3130100010661,1985,0,41.39,-90.05,NA,4,0.562335144618808
3130207010661,1985,0,41.27,-89.9,NA,34,1.70196056512934
3130251010661,1985,0,41.21,-90.36,NA,4,0.693147180559945
3130257010661,1985,0,41.2,-90.34,NA,25,1.18495335734272
3130294010661,1985,0,41.21,-90.23,NA,38,1.34743334748695
3179057010661,1998,0,38.83,-88.5,NA,43,2.24610642083994
3179137010661,1998,0,38.81,-88.61,NA,5,1.05492016798614
3179167010661,1998,0,38.78,-88.56,NA,41,1.25988430048868
3179254010661,1998,0,38.67,-88.58,NA,19,1.43833184724487
3179289010661,1998,0,38.67,-88.56,NA,22,1.11861782886864
3179366010661,1998,0,38.69,-88.36,NA,40,1.2797469038968
3179736010661,1998,0,38.61,-88.25,NA,26,1.82449654775917
3179768010661,1998,0,38.69,-88.58,NA,15,1.08057384836485
3179804010661,1998,0,38.89,-88.58,NA,30,1.69911678949455
3179859010661,1998,0,38.72,-89.5,NA,17,1.29974179954274
3179883010661,1998,0,38.69,-89.58,NA,2,0
3179900010661,1998,0,38.72,-89.47,NA,28,1.17858029498078
3180159010661,1998,0,38.5,-89.58,NA,18,1.75400412771797
3180187010661,1998,0,38.53,-89.39,NA,11,1.2406842919534
3180203010661,1998,0,38.5,-89.44,NA,26,2.08403584527555
3180241010661,1998,0,38.56,-89.22,NA,27,1.10592899961426
3180272010661,1998,0,38.53,-89.17,NA,31,1.70749157281491
3180313010661,1998,0,38.44,-89.67,NA,6,0.450561208866305
3180329010661,1998,0,38.56,-89.64,NA,16,1.04083983742324
3180353010661,1998,0,38.61,-89.44,NA,32,0.785635265249152
3181911010661,1998,0,39.17,-87.89,NA,77,2.15587667052572
3182016010661,1998,0,39.14,-87.83,NA,20,2.12515967273304
3182054010661,1998,0,39.11,-87.81,NA,30,1.71929914130091
3179332010661,1998,0,38.69,-88.42,NA,18,1.72493478639771
3219511010661,1998,0,39.06,-89.78,NA,20,1.30345081283645
3219544010661,1998,0,39.03,-89.81,NA,26,1.76585280548211
3182292010661,1998,0,39,-87.81,NA,32,1.93187172182779
3182328010661,1998,0,38.94,-87.86,NA,19,1.92754453067679
3136467010661,1985,0,41.77,-88.41,NA,35,0.666078159814982
3122174010661,1985,0,39.54,-87.79,NA,22,1.95629711374186
3122208010661,1985,0,39.54,-87.63,NA,38,2.67759208081832
3136720010661,1985,0,41.11,-87.96,NA,45,1.20487620655116
3125530010661,1985,0,40.51,-90.3,NA,15,1.38971545470048
3125549010661,1985,0,40.49,-90.24,NA,31,1.97260384178652
3125711010661,1985,0,40.54,-89.93,NA,36,2.13833305950803
3125749010661,1985,0,40.51,-89.98,NA,43,1.67535346764122
3125804010661,1985,0,40.44,-90.37,NA,16,1.30509637194834
3125822010661,1985,0,40.43,-90.35,NA,31,1.88533709265174
3125861010661,1985,0,40.39,-90.39,NA,33,2.26415416393304
3125904010661,1985,0,40.41,-90.22,NA,20,1.59109290541673
3125938010661,1985,0,40.42,-90.21,NA,32,2.2793516882558
3126002010661,1985,0,40.3,-90.35,NA,22,1.15958881430863
3126046010661,1985,0,40.36,-90.13,NA,37,1.90862297035706
3126095010661,1985,0,40.28,-90.21,NA,7,1.5498260458782
3126114010661,1985,0,40.24,-90.44,NA,16,0.822265337328788
3134960010661,1985,0,42.35,-90.11,NA,38,1.99351601071994
3135046010661,1985,0,42.23,-90.22,NA,13,1.77823330579971
3135061010661,1985,0,42.22,-90.27,NA,23,1.99408263649859
3135100010661,1985,0,42.2,-90.21,NA,35,1.66751225849571
3130937010661,1985,0,40.63,-87.61,NA,8,1.2130075659799
3136213010661,1985,0,42.13,-88.53,NA,13,0.666278442414676
3201778010661,1998,0,37.69,-89.5,NA,78,2.50911174086003
3201885010661,1998,0,37.67,-89.39,NA,64,2.47786835374291
3201965010661,1998,0,37.67,-89.39,NA,67,2.56860853617678
3202043010661,1998,0,37.64,-89.39,NA,75,2.40676874695653
3202170010661,1998,0,37.64,-89.39,NA,50,2.03481416498099
3202245010661,1998,0,37.61,-89.42,NA,55,1.91159784291887
3202319010661,1998,0,37.69,-89.36,NA,51,2.5581261933236
3202390010661,1998,0,37.67,-89.36,NA,114,2.38683720132051
3202549010661,1998,0,37.64,-89.33,NA,98,2.02295195850339
3202667010661,1998,0,37.61,-89.31,NA,51,1.91652255148604
3202739010661,1998,0,37.61,-89.28,NA,54,1.76576478817601
3207241010661,1998,0,37.58,-89,NA,18,1.83102048111352
3162275010661,1985,0,40.28,-87.8,NA,26,1.67933970630998
3162305010661,1985,0,40.25,-87.83,NA,28,0.92751967671726
3162389010661,1985,0,40.21,-87.74,NA,28,1.48029755857861
3177552010661,1998,0,39.42,-87.89,NA,74,2.34979163799097
3177648010661,1998,0,39.39,-87.81,NA,61,2.10891833134569
3177730010661,1998,0,39.44,-87.75,NA,48,2.38479088250301
3177790010661,1998,0,39.42,-87.78,NA,3,0.636514168294813
3177802010661,1998,0,39.39,-87.75,NA,7,0
3193339010661,1998,0,38.08,-88.61,NA,12,1.46773392932715
3193362010661,1998,0,38.06,-88.69,NA,24,1.7812314884274
3193392010661,1998,0,38.11,-88.53,NA,4,1.03972077083992
3193404010661,1998,0,38.11,-88.58,NA,56,1.93924098306507
3193470010661,1998,0,38.08,-88.56,NA,17,1.62422258823347
3193511010661,1998,0,38.08,-88.42,NA,65,1.76292284604863
3193602010661,1998,0,38.03,-88.64,NA,27,1.9709080962055
3193631010661,1998,0,38.03,-88.61,NA,12,2.0228085294147
3193645010661,1998,0,38,-88.67,NA,14,1.37605528526042
3193671010661,1998,0,38,-88.69,NA,7,0.410116318288409
3193684010661,1998,0,37.97,-88.69,NA,20,1.87752428114939
3193734010661,1998,0,38.03,-88.58,NA,52,2.64062878063548
3193828010661,1998,0,37.97,-88.56,NA,52,2.18088258423876
3193896010661,1998,0,38.03,-88.39,NA,24,2.36173836677077
3193940010661,1998,0,37.94,-88.67,NA,51,2.07965575767041
3194038010661,1998,0,37.92,-88.44,NA,36,2.07437308861457
3194095010661,1998,0,38.06,-88.58,NA,23,1.71245458733003
3184753010661,1998,0,38.44,-87.94,NA,17,1.64591683001747
3184776010661,1998,0,38.44,-88.14,NA,88,1.56206610165252
3184867010661,1998,0,38.44,-88.08,NA,15,1.54728673334095
3184885010661,1998,0,38.44,-88.06,NA,3,0.636514168294813
3163287010661,1985,0,40.84,-90.49,NA,32,1.94430316392358
3163321010661,1985,0,40.84,-90.45,NA,23,1.89628522004315
3238239010661,1998,0,37.25,-89.06,NA,60,1.39026465618984
3238310010661,1998,0,37.28,-89.11,NA,66,2.00760148490214
3165846010661,1985,0,41.62,-88.04,NA,15,1.00961375817404
3165877010661,1985,0,41.61,-87.99,NA,42,1.37227554517521
3239869010661,1998,0,38.06,-89.97,NA,32,1.23480805462611
3167133010661,1985,0,42.44,-89.15,NA,32,1.68997905118526
3167169010661,1985,0,42.42,-89.07,NA,35,2.10452405522956
3244508010661,1998,0,37.69,-88.39,NA,23,1.67794046783815
3244538010661,1998,0,37.61,-88.42,NA,47,1.90149127733213
3244596010661,1998,0,37.61,-88.67,NA,55,1.69181189595772
3244678010661,1998,0,37.61,-88.58,NA,72,2.19390919454734
3244779010661,1998,0,37.69,-88.42,NA,62,1.92125488027755
3244859010661,1998,0,37.64,-88.44,NA,58,1.80393590701763
3167343010661,1985,0,42.18,-88.94,NA,28,1.67870221990814
3167902010661,1985,0,40.71,-89.29,NA,21,0.780130779526632
3167941010661,1985,0,40.67,-89.18,NA,23,1.83475050709284
3167240010661,1985,0,42.38,-88.98,NA,26,1.17351735498385
3167990010661,1985,0,40.66,-89.18,NA,52,1.92627550747579
3256452010661,1998,0,38.06,-88.14,NA,14,2.06920246582036
3136300010661,1985,0,42,-88.27,NA,34,1.46994032931601
3136358010661,1985,0,41.95,-88.4,NA,25,0.908616347345788
3141028010661,1985,0,42.43,-88.24,NA,36,1.28725121974678
3140570010661,1985,0,40.49,-90.73,NA,16,1.06095815043934
3140620010661,1985,0,40.44,-90.86,NA,26,2.08731371313688
3140664010661,1985,0,40.41,-90.73,NA,33,1.39143222383707
3140701010661,1985,0,40.39,-90.72,NA,16,1.24501688925244
3140719010661,1985,0,40.37,-90.77,NA,45,1.76527742367565
3140808010661,1985,0,40.29,-90.8,NA,7,1.15374194270109
3140821010661,1985,0,40.31,-90.79,NA,20,0
3140845010661,1985,0,40.31,-90.74,NA,30,1.30952583530407
3140901010661,1985,0,40.32,-90.46,NA,33,1.44328944101776
3140936010661,1985,0,40.3,-90.51,NA,40,1.89235723679126
3162461010661,1985,0,40.08,-87.79,NA,29,2.15240191359094
3162496010661,1985,0,40.14,-87.72,NA,21,1.13756108205391
3208637010661,1998,0,37.58,-88.86,NA,69,1.63263150911211
3208719010661,1998,0,37.53,-88.72,NA,80,2.35093665462088
3208830010661,1998,0,37.47,-88.92,NA,79,2.54102153476409
3208946010661,1998,0,37.5,-88.89,NA,47,2.17774434751278
3209018010661,1998,0,37.47,-88.83,NA,61,2.15323469242591
3209103010661,1998,0,37.5,-88.81,NA,29,1.49864729011711
3209134010661,1998,0,37.47,-88.72,NA,65,2.07434173261209
3209221010661,1998,0,37.36,-88.75,NA,56,1.89361791083477
3223337010661,1998,0,37.28,-88.89,NA,55,2.23641137932682
3162617010661,1985,0,40.05,-87.56,NA,46,2.15683668603994
3162721010661,1985,0,39.93,-87.58,NA,43,2.19342400982069
3162772010661,1985,0,39.91,-87.53,NA,38,1.99533762832631
3163058010661,1985,0,41.05,-90.73,NA,13,1.41051355711484
3163087010661,1985,0,41.04,-90.66,NA,31,2.34889156554241
3178938010661,1998,0,38.89,-88.69,NA,38,1.98433817628257
3195766010661,1998,0,37.47,-88.42,NA,29,1.83126584288267
3195799010661,1998,0,37.5,-88.33,NA,19,1.92295892360442
3195822010661,1998,0,37.47,-88.36,NA,62,2.03255368572456
3195916010661,1998,0,37.44,-88.36,NA,13,1.5857708352081
3195933010661,1998,0,37.5,-88.25,NA,19,2.05558614376358
3195956010661,1998,0,37.47,-88.19,NA,3,1.09861228866811
3195966010661,1998,0,37.56,-88.31,NA,24,2.26801584266763
3196007010661,1998,0,37.56,-88.25,NA,66,1.25840297305295
3196086010661,1998,0,37.47,-88.28,NA,35,2.27215463959348
3196133010661,1998,0,37.47,-88.22,NA,38,1.71155523918552
3196186010661,1998,0,37.58,-88.36,NA,76,2.00060591953966
3196296010661,1998,0,37.53,-88.33,NA,60,1.97946486238776
3196376010661,1998,0,37.58,-88.25,NA,84,1.54956904207948
3196469010661,1998,0,37.53,-88.22,NA,76,1.20257769813647
3196568010661,1998,0,37.56,-88.11,NA,70,2.23725241914564
3196667010661,1998,0,37.47,-88.39,NA,54,2.04426821309397
3196756010661,1998,0,37.5,-88.28,NA,73,2.08035399093351
3196860010661,1998,0,37.47,-88.22,NA,66,1.80784846589342
3196934010661,1998,0,37.5,-88.08,NA,75,1.78375012562026
3199366010661,1998,0,37.86,-89.64,NA,66,2.23359408799233
3199443010661,1998,0,37.94,-89.5,NA,39,2.18129145304058
3199498010661,1998,0,37.92,-89.58,NA,21,2.26853509201638
3199541010661,1998,0,37.92,-89.31,NA,7,1.15374194270109
3199576010661,1998,0,37.89,-89.22,NA,15,1.63970635741561
3199598010661,1998,0,37.86,-89.64,NA,2,0
3199609010661,1998,0,37.86,-89.56,NA,17,1.95618746766045
3136600010661,1985,0,41.18,-88.06,NA,19,1.35714014384819
3136665010661,1985,0,41.16,-87.7,NA,31,1.47270809916744
3136817010661,1985,0,41.06,-87.6,NA,27,1.08149236584137
3136848010661,1985,0,41.09,-87.54,NA,22,0.936918120250469
3141090010661,1985,0,42.39,-88.54,NA,21,1.42653372911315
3141113010661,1985,0,42.37,-88.53,NA,25,1.47392778842752
3141140010661,1985,0,42.38,-88.58,NA,36,1.66679610375721
3141228010661,1985,0,42.26,-88.68,NA,26,0.929168760483937
3163142010661,1985,0,40.98,-90.68,NA,19,1.82245668650523
3230235010661,1998,0,38.14,-89.28,NA,75,2.29603711117265
3230350010661,1998,0,38.14,-89.28,NA,75,2.50658197297473
3230440010661,1998,0,38.19,-89.17,NA,9,1.42706104338072
3230453010661,1998,0,38.19,-89.17,NA,10,0.610864302054894
3230475010661,1998,0,38.14,-89.14,NA,72,2.37983425801268
3230568010661,1998,0,38.17,-89.19,NA,3,0.636514168294813
3230576010661,1998,0,38.11,-89.5,NA,24,1.77070350762675
3149273010661,1985,0,40.84,-89.69,NA,45,1.84642493556338
3149336010661,1985,0,40.8,-89.6,NA,35,1.72531331327605
3149389010661,1985,0,40.78,-89.84,NA,19,1.27900751927456
3149410010661,1985,0,40.76,-89.8,NA,16,1.6843729712136
3149428010661,1985,0,40.77,-89.86,NA,28,2.10370874607333
3149488010661,1985,0,40.71,-89.92,NA,26,1.36760133570826
3149534010661,1985,0,40.67,-89.84,NA,29,1.80022096850821
3199628010661,1998,0,37.83,-89.58,NA,10,1.47080847632211
3199801010661,1998,0,37.83,-89.42,NA,20,1.68657003066095
3199833010661,1998,0,37.81,-89.44,NA,22,2.04755929604475
3179408010661,1998,0,38.69,-88.33,NA,56,1.90313688887099
3179479010661,1998,0,38.64,-88.31,NA,28,1.52196978894746
3179509010661,1998,0,38.64,-88.61,NA,28,1.89543170520258
3179539010661,1998,0,38.64,-88.61,NA,11,1.15958881430863
3179554010661,1998,0,38.61,-88.67,NA,48,2.34717698715926
3179641010661,1998,0,38.64,-88.53,NA,49,2.16413492907783
3200019010661,1998,0,37.78,-89.22,NA,60,2.16545589461838
3200101010661,1998,0,37.75,-89.44,NA,11,1.16851840574309
3200138010661,1998,0,37.69,-89.33,NA,23,1.54400914321672
3200163010661,1998,0,37.78,-89.17,NA,13,1.37781950803903
3200187010661,1998,0,37.72,-89.17,NA,65,2.88802137333282
3200279010661,1998,0,37.64,-89.5,NA,51,1.44805863975276
3200348010661,1998,0,37.67,-89.47,NA,23,1.13051099604637
3200378010661,1998,0,37.61,-89.39,NA,29,1.94453266683441
3200409010661,1998,0,37.67,-89.36,NA,53,2.08980053621932
3200470010661,1998,0,37.64,-89.31,NA,24,1.38575265522887
3200506010661,1998,0,37.61,-89.36,NA,32,1.3381986596544
3200542010661,1998,0,37.67,-89.19,NA,20,1.39963100129091
3200575010661,1998,0,37.64,-89.17,NA,33,2.43009222379479
3200630010661,1998,0,37.61,-89.17,NA,20,2.1774844871095
3200652010661,1998,0,37.61,-89.19,NA,30,2.3897931169548
3200703010661,1998,0,37.92,-89.22,NA,26,1.67822416643548
3200739010661,1998,0,37.86,-89.58,NA,39,1.9259906308084
3150607010661,1985,0,39.83,-90.85,NA,44,1.68792742059493
3150661010661,1985,0,39.78,-90.86,NA,22,1.82243621278688
3150687010661,1985,0,39.84,-90.7,NA,18,2.26404926016656
3150707010661,1985,0,39.82,-90.75,NA,36,1.45161419825542
3141356010661,1985,0,42.18,-88.26,NA,38,1.61149596077437
3141400010661,1985,0,42.19,-88.23,NA,22,1.87396452287343
3141478010661,1985,0,40.61,-89.09,NA,42,1.3891588617014
3141526010661,1985,0,40.66,-89.01,NA,11,1.16222554492109
3163181010661,1985,0,40.95,-90.67,NA,19,1.68924530995639
3163202010661,1985,0,40.92,-90.56,NA,31,1.71467244957808
3200793010661,1998,0,37.83,-89.56,NA,30,1.99805825126122
3200837010661,1998,0,37.83,-89.61,NA,22,1.75108419318262
3200894010661,1998,0,37.61,-89.25,NA,29,1.51330324315109
3200933010661,1998,0,37.83,-89.61,NA,61,2.439519131114
3194129010661,1998,0,38.06,-88.56,NA,22,2.03211392906335
3201417010661,1998,0,37.78,-89.5,NA,58,2.13227404189393
3201513010661,1998,0,37.72,-89.47,NA,52,1.24331926651182
3201575010661,1998,0,37.69,-89.39,NA,95,1.57204622656991
3201705010661,1998,0,37.72,-89.36,NA,66,1.70997762232956
3207267010661,1998,0,37.58,-89.03,NA,17,1.28487876782417
3207288010661,1998,0,37.56,-88.97,NA,20,1.497866136777
3207312010661,1998,0,37.53,-89,NA,31,2.21473404672435
3207365010661,1998,0,37.58,-88.89,NA,36,1.66643496649653
3207403010661,1998,0,37.58,-88.89,NA,20,1.55365202460555
3207427010661,1998,0,37.56,-88.86,NA,50,2.26899377837831
3207497010661,1998,0,37.53,-88.89,NA,49,2.17533227853008
3207580010661,1998,0,37.56,-88.81,NA,61,1.78181159379073
3207653010661,1998,0,37.53,-88.72,NA,64,2.22977883146566
3207735010661,1998,0,37.53,-88.72,NA,17,1.75824285971655
3207754010661,1998,0,37.5,-88.97,NA,15,1.52269992598575
3207781010661,1998,0,37.44,-88.97,NA,19,1.36773778255908
3207814010661,1998,0,37.42,-88.86,NA,3,0.636514168294813
3207820010661,1998,0,37.47,-88.78,NA,12,1.2366848691405
3207841010661,1998,0,37.44,-88.72,NA,26,1.85502826884815
3136936010661,1985,0,41.67,-88.52,NA,40,2.12298150937367
3136980010661,1985,0,41.64,-88.57,NA,20,1.13936203274647
3141597010661,1985,0,40.57,-88.67,NA,25,0.167944147734173
3151363010661,1985,0,39.59,-90.87,NA,27,2.30414373746109
3151394010661,1985,0,39.64,-90.7,NA,34,1.50552526317688
3154381010661,1985,0,41.3,-89.26,NA,37,1.69059264667633
3165476010661,1985,0,41.86,-90.03,NA,11,1.03356205420682
3150751010661,1985,0,39.77,-90.73,NA,35,2.23580990359382
3150794010661,1985,0,39.81,-90.68,NA,31,2.0029736704259
3150831010661,1985,0,39.75,-90.66,NA,24,2.12780507870737
3150861010661,1985,0,39.72,-91.35,NA,49,1.28102101104921
3150934010661,1985,0,39.72,-91.12,NA,13,1.69240886298655
3150957010661,1985,0,39.74,-91,NA,22,1.79550577584113
3150981010661,1985,0,39.75,-91.02,NA,40,2.44311521818031
3151023010661,1985,0,39.73,-90.94,NA,20,1.189885755092
3151057010661,1985,0,39.73,-90.86,NA,31,0.794681740845461
3151092010661,1985,0,39.71,-90.91,NA,20,1.94192772391643
3151118010661,1985,0,39.67,-90.87,NA,17,1.5376626514385
3151139010661,1985,0,39.74,-90.78,NA,34,2.29743758711103
3151177010661,1985,0,39.72,-90.7,NA,36,1.43377139248661
3207871010661,1998,0,37.42,-89,NA,42,1.99244704517375
3207932010661,1998,0,37.39,-88.94,NA,29,1.48854767040951
3207970010661,1998,0,37.36,-89.03,NA,70,2.44314612818872
3208061010661,1998,0,37.42,-88.83,NA,36,2.06641254139508
3208109010661,1998,0,37.39,-88.92,NA,17,2.31315367873363
3208128010661,1998,0,37.36,-88.83,NA,1,0
3208139010661,1998,0,37.39,-88.81,NA,31,1.43685171783432
3208172010661,1998,0,37.39,-88.81,NA,49,2.3462664466973
3208240010661,1998,0,37.36,-88.81,NA,18,2.06206954130016
3208260010661,1998,0,37.36,-88.75,NA,18,1.41686937281552
3208285010661,1998,0,37.31,-89.03,NA,55,1.04023657164841
3208344010661,1998,0,37.58,-88.86,NA,4,1.03972077083992
3208366010661,1998,0,37.58,-88.81,NA,26,2.24838629467907
3208412010661,1998,0,37.5,-88.78,NA,38,1.75220446357852
3199642010661,1998,0,37.81,-89.56,NA,47,2.42055813255995
3199708010661,1998,0,37.81,-89.53,NA,23,1.9552978428424
3199749010661,1998,0,37.78,-89.5,NA,22,1.8572007905858
3199773010661,1998,0,37.86,-89.42,NA,21,1.24467253817178
3208515010661,1998,0,37.39,-88.78,NA,27,1.88659540564136
3208549010661,1998,0,37.53,-89,NA,59,2.09573814570157
3182135010661,1998,0,39.06,-87.81,NA,71,1.62247427098821
3223403010661,1998,0,37.25,-88.92,NA,86,2.24891540418659
3223518010661,1998,0,37.31,-88.78,NA,1,0
3223530010661,1998,0,37.25,-88.75,NA,19,1.60356810317052
3223555010661,1998,0,37.28,-88.67,NA,23,1.13051099604637
3223585010661,1998,0,37.25,-88.64,NA,1,0
3223589010661,1998,0,37.25,-88.86,NA,35,2.22776202999517
3137191010661,1985,0,41.05,-90.43,NA,35,1.72210398095744
3137294010661,1985,0,40.96,-90.26,NA,38,1.54595452130586
